"topology"	"topology_equi"	"topology_prop"	"rows"	"cols"	"nint"	"connectance"	"interaction_type"	"NODF"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"equi_ci_up"	"equi_ci_down"	"prop_ci_up"	"prop_ci_down"	"modularity"	"nmod"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"equi_null_ci_up"	"equi_null_ci_down"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"prop_null_ci_up"	"prop_null_ci_down"	"NODF_SM"	"equi_null_SM_mean"	"equi_null_SM_sd"	"equi_SM_z"	"equi_SM_ci_up"	"equi_SM_ci_down"	"prop_null_SM_mean"	"prop_null_SM_sd"	"prop_SM_z"	"prop_SM_ci_up"	"prop_SM_ci_down"	"NODF_DM"	"equi_null_DM_mean"	"equi_null_DM_sd"	"equi_DM_z"	"equi_DM_ci_up"	"equi_DM_ci_down"	"prop_null_DM_mean"	"prop_null_DM_sd"	"prop_DM_z"	"prop_DM_ci_up"	"prop_DM_ci_down"	"nodf_equi_sig"	"mod_equi_sig"	"nodf_equi_SM_sig"	"nodf_equi_DM_sig"	"nodf_prop_sig"	"mod_prop_sig"	"nodf_prop_SM_sig"	"nodf_prop_DM_sig"	"mean_equi_nullconnec"	"mean_equi_nullconnec_P"	"sd_equi_nullconnec"	"mean_prop_nullconnec"	"mean_prop_nullconnec_P"	"sd_prop_nullconnec"
"TP-117"	"nested"	"nested"	"unstructured"	11	13	35	0.244755244755245	"paras"	34.2731829573935	22.719417591598	3.7218189117451	3.10433302634224	33.2411044618349	5.67881524445354	0.181741868881304	29.5087719298246	15.2882205513784	47.0751879699248	23.6917293233083	0.413061224489796	6	0.442993197278912	0.0251635897584741	-1.18949534134079	0.496326530612245	0.404571428571429	0.417461613216715	0.0198799766548713	-0.221347781404013	0.450448979591837	0.383836734693878	88.2352941176471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.3649425287356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.244755244755245	1	0	0.244755244755245	1	0
"TP-118"	"compound"	"compound"	"pure modular"	34	29	107	0.108519269776876	"paras"	12.9708556983635	10.7817278583271	1.06097416520556	2.06331870447783	16.4065177092951	1.65456897669209	-2.07646949708944	12.6274683606638	8.57738710789383	19.7473016469914	13.6089525779288	0.557777971875273	10	0.496117356891224	0.0140383128611969	4.39230950283807	0.523609048825225	0.469648004192506	0.472739977290594	0.0120121130863579	7.07935348038446	0.495519259323959	0.45303519958075	56.2575030012005	44.2964487382255	3.57884645604118	3.34215351507592	50.8879551820728	37.3529411764706	55.1191619504945	4.21035530419747	0.27036698056602	64.9273709483793	47.4473789515806	6.89643231506439	5.7923953386386	0.406516734991541	2.71584631429446	6.86601527403414	5.10731132075472	6.69719512542963	0.488134789366529	0.408160192583944	7.65964734950584	5.84189690026954	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.108519269776876	1	0	0.108519269776876	1	0
"TP-119"	"nested"	"nested"	"unstructured"	16	15	54	0.225	"paras"	39.9068783068783	22.515857898715	2.51732963047297	6.90851932843446	34.8349827832368	4.0096985485574	1.26490694056447	27.7422222222222	17.7007407407407	43.6998589065256	28.2311111111111	0.361796982167353	6	0.418907178783722	0.0158297822136026	-3.60776894121098	0.444650205761317	0.387105624142661	0.385975569926187	0.0167771792222771	-1.44115929373454	0.420438957475995	0.356927297668038	66.078431372549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.2480678135128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.225	1	0	0.225	1	0
"TP-120"	"compound"	"nested"	"pure modular"	35	16	82	0.146428571428571	"paras"	22.4587836406018	14.4496487639345	1.38934374009074	5.7646892166112	21.3156461882736	2.11561552987719	0.5403332676399	17.2425241425241	12.025974025974	25.6256077256077	17.2492840492841	0.497769185008924	6	0.490449279057251	0.0157780857970815	0.463928644184897	0.522516359309935	0.459458655562166	0.460790062604459	0.0146982092052665	2.51589305118985	0.493129089827484	0.435544318857823	60.1041666666667	46.1751936885865	4.46346063865244	3.12066669916583	53.3078231292517	36.764880952381	54.0991051182378	4.66069489784276	1.288447684316	62.1279761904762	44.8720238095238	15.4666063621288	11.3644156391136	0.778768795501666	5.26753350507917	12.9082365948038	9.74326778804391	13.1378599113733	1.16342834259647	2.00162430765465	15.4091447524283	11.2291321171918	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.146428571428571	1	0	0.146428571428571	1	0
"TP-121"	"nested"	"nested"	"unstructured"	34	27	179	0.194989106753813	"paras"	33.6153073899784	20.2433176043765	1.3006770133499	10.2807919632271	34.0420736445725	2.3073277397256	-0.184961263736573	22.5821933305486	17.7273652882206	39.2923065890365	30.049687276661	0.291158203551699	9	0.341149509334023	0.0101196826369443	-4.94000726858945	0.362167223245217	0.325707687025998	0.300951310894821	0.00860200119805257	-1.13846849327788	0.321225929278112	0.289067132736182	65.6179441473559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.5853457242346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.194989106753813	1	0	0.194989106753813	1	0
"TP-122"	"compound"	"compound"	"compound"	53	17	158	0.175360710321865	"paras"	27.6973499859894	18.0041387472271	1.00819990020959	9.61437432868936	25.4777177439533	1.53316787454076	1.44774246766743	19.9955030658465	16.0717726791043	28.3644233817227	22.9848248405052	0.440754686748918	5	0.392035388101724	0.0113547502079254	4.29065349347709	0.415854830956578	0.372816856273033	0.365247861682728	0.0103120235056834	7.32221227236104	0.386043903220638	0.347324146771351	59.9453098093582	41.4222730625407	2.87154480270278	6.450547708461	46.2179760487918	34.5863317615583	51.3530398372867	3.52160219850896	2.43987522943659	58.9798761158278	44.9194310221501	18.6744635096283	12.9064351187283	0.57798170155439	9.97960380992654	13.9625613890196	11.9003393994941	15.6062349601635	0.902195867750985	3.40084527001146	17.903546246294	14.0961228120991	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0.175360710321865	1	0	0.175360710321865	1	0
"TP-123"	"unstructured"	"unstructured"	"unstructured"	14	16	38	0.169642857142857	"paras"	18.0094786729858	15.6189723914842	2.36750902249604	1.00971369434582	22.108816670428	3.64027548965054	-1.12610652932638	21.522906793049	11.5481832543444	29.5971563981043	16.3522906793049	0.50415512465374	6	0.525267115156312	0.0220582803030381	-0.957100472590533	0.580193905817175	0.486288088642659	0.509998680912808	0.0223898188899632	-0.260991671606961	0.557063711911357	0.471052631578947	68.1034482758621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.0274725274725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.169642857142857	1	0	0.169642857142857	1	0
"TP-124"	"compound"	"compound"	"compound"	97	33	316	0.098719150265542	"paras"	20.1568491586995	10.3525981303285	0.360908209454089	27.1654974077784	17.375511276739	0.96392939164829	2.88541661459716	11.0420975852876	9.74477069355542	19.0668233838647	15.6127238057358	0.483516263419325	5	0.402392206682385	0.00921610525497036	8.80242298591253	0.422316135234738	0.386748918442557	0.372063104203386	0.00831320717125384	13.4067582967656	0.390259974363083	0.35770108956898	46.5427537094994	29.610343710122	1.28080295838379	13.2201521620031	31.9661228164644	26.9867591946764	40.4523398232123	1.82065250469613	3.34518194470266	44.0379391739124	37.1059495076464	13.4230129852024	9.2932269255967	0.303436449424461	13.610052673101	9.85474810507306	8.81170204046217	11.4563388990577	0.556519535722808	3.53388149005476	12.5997491034658	10.4687405978238	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.098719150265542	1	0	0.098719150265542	1	0
"TP-125"	"unstructured"	"unstructured"	"unstructured"	13	9	33	0.282051282051282	"paras"	31.0672514619883	26.7419938735728	4.00092363509809	1.0810647697627	34.5132971317182	5.53882317780442	-0.622162065678343	33.8157894736842	19.5029239766082	46.3262322472849	24.219298245614	0.42516069788797	3	0.411920066465521	0.0241189848330207	0.548971339967921	0.466483011937557	0.378328741965106	0.394883903974813	0.0182855935481395	1.65577309992423	0.433425160697888	0.356290174471993	59.6354166666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9186991869919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.282051282051282	1	0	0.282051282051282	1	0
"TP-126"	"compound"	"nested"	"pure modular"	22	17	93	0.248663101604278	"paras"	51.4352526069147	25.4534508929215	2.06426975933885	12.5864372117309	40.0149191379242	3.49492365828013	3.26769182552346	28.9622421175555	21.6231996885948	47.758847722063	34.2172483889105	0.34928893513701	5	0.352949143583899	0.0133214250205287	-0.274761029037708	0.379188345473465	0.328523528731645	0.316331643074619	0.0142260722216033	2.31668246505475	0.344016649323621	0.291085674644467	68.5219542362399	53.5194466085004	5.16075113550916	2.90703954401386	61.3580705009276	41.7526283240569	60.9041086721977	5.67652648966841	1.3419906659305	71.3378684807256	48.9753659039373	46.8984387260249	43.0443156642664	1.09576248035335	3.51729789152453	45.0333880678708	41.1259441707718	44.5650599355033	1.61162758825975	1.44783993989658	47.7450365726228	41.6062944718117	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0.248663101604278	1	0	0.248663101604278	1	0
"TP-127"	"unstructured"	"unstructured"	"unstructured"	25	6	53	0.353333333333333	"paras"	34.7755102040816	33.5227100186284	3.7574913782357	0.333413988042599	42.0985320214345	4.24906758469407	-1.72344206614453	39.8952380952381	24.9448979591837	49.5943654229368	34.4460477793811	0.321822712709149	4	0.362854091440777	0.0177404755504869	-2.31286802965672	0.409683161267355	0.339836240655037	0.341422977165234	0.0152005578705451	-1.28944375746007	0.380420078319687	0.316411534353863	62.4584717607973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3792888334373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.353333333333333	1	0	0.353333333333333	1	0
"TP-128"	"nested"	"nested"	"unstructured"	23	13	61	0.204013377926421	"paras"	26.1800460365415	20.2253495557337	2.16362810454004	2.75218114809695	27.9399024463763	2.93112429608916	-0.600403200977491	24.3386563084448	15.9690691986765	33.6324269889224	22.492878722486	0.425423273313626	5	0.437816255230929	0.0174216999058145	-0.711353196548123	0.475839828003225	0.406933619994625	0.41351403232618	0.0156113063998398	0.762859986372961	0.442407954850847	0.380381617844665	62.8726035868893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.0567116610424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.204013377926421	1	0	0.204013377926421	1	0
"TP-129"	"nested"	"nested"	"unstructured"	35	23	87	0.108074534161491	"paras"	18.6423874867271	10.6060135270041	1.04338644689613	7.70220274916322	17.475612101286	2.09099841486797	0.557999172617654	12.6086590296496	8.76415094339623	21.9559748427673	14.0224056603774	0.470603778570485	11	0.528746956570975	0.0168956657051127	-3.4413073160471	0.564090368608799	0.500673801030519	0.502547357957584	0.0163204008112047	-1.95727909851136	0.532567049808429	0.472374157748712	50.2348777348777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.6219168428471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.108074534161491	1	0	0.108074534161491	1	0
"TP-130"	"nested"	"nested"	"unstructured"	42	18	219	0.28968253968254	"paras"	42.7664264810014	29.6958920670229	1.4873474038854	8.7878153952697	46.237145741685	2.58080926535628	-1.34481819608798	32.4000526922125	26.8192704731166	51.8385293426375	41.9314808063411	0.243155897500052	5	0.273424935537902	0.00786760927158088	-3.84729807912384	0.286378515877484	0.258476678968328	0.236748111809099	0.00815817512717191	0.785443508023182	0.251262484101666	0.220766873084381	67.2524225001005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.942460377318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.28968253968254	1	0	0.28968253968254	1	0
"TP-131"	"nested"	"nested"	"unstructured"	28	13	119	0.326923076923077	"paras"	40.8673112949429	33.4180078832334	2.38147126767574	3.12802573468786	47.2439497261847	3.29915021217781	-1.93281239747873	38.4557574491785	28.562917710944	52.9094523897155	41.2967892244208	0.236918296730457	6	0.29054983337873	0.00923048128842622	-5.810264380853	0.313169973871902	0.276774239107408	0.260332031972453	0.0114789797845298	-2.03970524223336	0.281717392839489	0.23663583080291	74.6824940660557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.4221198007099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.326923076923077	1	0	0.326923076923077	1	0
"TP-132"	"nested"	"nested"	"unstructured"	21	9	68	0.35978835978836	"paras"	47.3222847613091	35.6939433324451	3.00125624555144	3.87449137210459	46.6737372082901	4.76113385369901	0.136217038408871	41.1339850303265	30.0633952768099	56.9088269454123	37.7674304015767	0.292171280276817	4	0.309665925193607	0.0141267877943394	-1.23840218820307	0.335640138408305	0.283001730103806	0.285565991102323	0.0141168873686652	0.467899828198303	0.310121107266436	0.261332179930796	64.9679487179487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.1172161172161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.35978835978836	1	0	0.35978835978836	1	0
"TP-133"	"compound"	"nested"	"pure modular"	35	29	244	0.240394088669951	"paras"	38.7257548041965	25.0176638979265	1.12051178559417	12.2337766389499	42.5650903498003	2.4860051486175	-1.54437956322775	27.1748574990333	23.0731735796671	47.816979089994	37.6244667231328	0.261404864283795	8	0.28688892514813	0.00841730029566308	-3.02758128725256	0.303624697661919	0.273387530233808	0.245729514595411	0.00808016465099585	1.93997899367705	0.26056503628057	0.23195041655469	70.3354313866632	56.401322770757	3.58379052500526	3.88809237556812	63.0999016396388	48.5311916216172	64.7647812785036	3.24219138148395	1.71817436193724	70.7649985326357	58.3649031073443	33.5432380621874	29.0938990568852	0.640921603651971	6.94209553859613	30.3667560798375	27.8801043271973	33.1462719746127	0.96733590261966	0.410370468520436	35.0661055352916	31.3398120613237	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.240394088669951	1	0	0.240394088669951	1	0
"TP-134"	"nested"	"nested"	"nested"	29	15	139	0.319540229885057	"paras"	63.4316756846111	32.7221894424858	1.94024712098628	15.8276159309619	50.238418973968	3.25532676679526	4.05282100869749	37.5540665031859	29.4255796388869	55.7177313879858	44.3208862240173	0.218984524610527	7	0.283299444719661	0.0105342519213226	-6.10531441525075	0.305191242689302	0.26283318668806	0.246146679778479	0.0114708167442707	-2.36793558588743	0.270120594172144	0.226489312147404	80.4205416576551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.4511925943085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.319540229885057	1	0	0.319540229885057	1	0
"TP-135"	"nested"	"nested"	"nested"	44	13	143	0.25	"pollin"	51.2632533482143	25.3893025256705	1.42755048602686	18.1247185831977	40.7581206105616	3.05881306699216	3.43438206506119	28.2324863721348	22.8209958444333	46.2002096506408	35.4171089263575	0.306665362609419	6	0.338315297755857	0.0117601855808399	-2.69127854563823	0.360721795686831	0.319771137952956	0.305065563806823	0.0106682872907128	0.149958354045145	0.324622230915937	0.284855005134726	66.2190476190476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.1804924561108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.25	1	0	0.25	1	0
"TP-136"	"nested"	"nested"	"unstructured"	53	28	109	0.0734501347708895	"pollin"	11.1605109013993	6.90175246256437	0.580478171948479	7.33663838648683	10.4394734208434	1.36373459320018	0.528722732525146	7.97468543225946	5.75949126803341	13.4038218172615	8.14888635788408	0.58042252335662	9	0.591492619268059	0.0147136265632724	-0.752370319026029	0.620048817439609	0.563774093089807	0.570301521837588	0.0141357613005857	0.715985598781496	0.603652891170777	0.546687989226496	36.1754385964912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.12549413124126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.0734501347708895	1	0	0.0734501347708895	1	0
"TP-137"	"compound"	"compound"	"compound"	1427	454	15252	0.0235421959750439	"pollin"	14.616560683051	2.51577232686383	0.0140160017862324	863.355223604031	9.43593621595571	0.131065087477209	39.5271125729507	2.5396486001616	2.4904231840485	9.70568276256621	9.16660678874584	0.333611632812336	41	0.153226400749341	0.00144800346869226	124.575138087139	0.155965032664975	0.151046401570845	0.144414315891648	0.00526047059517367	35.9658539093956	0.15266759716594	0.133183085403109	32.9961166855838	10.1460371696313	0.0550710735127996	414.919812860407	10.2450974470585	10.0270390227	22.9256129693305	0.292807347424443	34.392933800447	23.5089892626037	22.4430014684922	11.8965507038523	7.47027345350707	0.0227768226923954	194.332515562984	7.51024689883876	7.42491885399242	10.2286636641536	0.0639494226751777	26.0813463191148	10.3421031834498	10.094358957182	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0235421959750439	1	0	0.0235421959750439	1	0
"TP-138"	"nested"	"nested"	"unstructured"	34	13	141	0.319004524886878	"pollin"	40.9612629154883	32.569773592462	1.94339055945079	4.31796340793058	42.7816380907641	2.37334377202197	-0.767008638502022	36.2860476334655	28.6663593752796	47.8467861038284	38.8513943889531	0.262763442482773	4	0.287815837566856	0.0112659879078523	-2.22371933016386	0.30605100347065	0.266425230119209	0.264145954141427	0.010722719147162	-0.12893293573027	0.286474523414315	0.249625270358634	59.7423494298494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.3001614814242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.319004524886878	1	0	0.319004524886878	1	0
"TP-139"	"nested"	"nested"	"nested"	56	9	103	0.204365079365079	"pollin"	35.4888924527249	19.111238335631	1.29669736014551	12.6302826090863	30.1813457341909	2.60948267955624	2.03394594649566	21.6765742365362	16.0429330962326	35.3362824780972	25.3931080676564	0.43368837779244	7	0.471383237053894	0.0101810052549484	-3.70246928643241	0.491789989631445	0.45517956452069	0.441714806386312	0.00947753190639063	-0.846890168574273	0.459647469129984	0.426863983410312	30.145202020202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.5641472348789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.204365079365079	1	0	0.204365079365079	1	0
"TP-140"	"compound"	"nested"	"pure modular"	128	26	312	0.09375	"pollin"	25.0101633292327	9.51269881920145	0.370230597399084	41.8589512020424	20.2024386728673	1.15008825929357	4.18030930888608	10.2128395767445	8.73173006058651	22.5809962986123	18.3124120067015	0.431952662721893	10	0.445148770389155	0.00727096916911533	-1.81490353766248	0.458740138067061	0.431363001314924	0.409941180614257	0.00713881400958179	3.08335279194718	0.424644559500328	0.396546268902038	43.599016574823	31.4874269519927	1.22112023359196	9.91842513918863	33.7277507193067	29.1518376486118	40.9410329686854	1.74677096630344	1.52165547596803	44.7880805216289	37.6059601688634	22.7121926369027	18.4964569148401	0.237717593106894	17.7342184352627	18.9844790849061	18.0744026053328	21.5692190643082	0.516280775031093	2.21386041834626	22.538716992557	20.6263871674038	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.09375	1	0	0.09375	1	0
"TP-141"	"nested"	"nested"	"unstructured"	32	10	46	0.14375	"herbiv"	17.097966728281	10.9808597499382	1.19555632474929	5.11653600228795	17.815766610723	2.93375108783646	-0.244669660428292	13.3706099815157	8.93900184842884	23.3210104744301	12.2532347504621	0.596880907372401	7	0.629759654334324	0.014962819443543	-2.19736307625575	0.656332703213611	0.604536862003781	0.592123503465659	0.0213886058955575	0.222427021656899	0.632608695652174	0.547164461247637	22.3404255319149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.9955257270694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.14375	1	0	0.14375	1	0
"TP-142"	"unstructured"	"unstructured"	"unstructured"	17	10	19	0.111764705882353	"herbiv"	2.76243093922652	5.49679908795931	2.10683005600918	-1.2978589046296	6.39700078926598	2.95216867661229	-1.23115250115391	10.1657458563536	1.8232044198895	12.707182320442	1.10497237569061	0.814404432132964	9	0.781690153381558	0.0373466826565142	0.875962104915346	0.853185595567867	0.708884688090737	0.767348332429863	0.0422313371721759	1.1142460280444	0.842105263157895	0.690082644628099	36.3636363636364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588235294117647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.121736694677871	1.08922305764411	0.0066832499678643	0.123529411764706	1.10526315789474	0.00773874722917967
"TP-143"	"compound"	"nested"	"pure modular"	443	293	1029	0.0079276419695067	"herbiv"	2.15788034014957	0.752677679300424	0.0188050097706159	74.7249099037894	1.76504097280681	0.0914148101931306	4.2973273861513	0.782694789731987	0.709194831535446	1.9350996506603	1.59904531944863	0.489219816761913	233	0.484755978245936	0.00476106451634523	0.937571524320219	0.494940411260993	0.475983835155609	0.477344856085008	0.00453337783737539	2.61945090457765	0.485178039006802	0.469299167674845	34.3787878787879	31.2561032089604	0.828176878021933	3.77055282838363	32.6118181818182	29.6064935064935	33.188207242493	0.752999744475661	1.58111691940076	34.66670995671	31.9036363636364	2.03141653737752	1.99543297127011	0.00634993387032108	5.66676233835932	2.00856391978512	1.98390630545245	2.01514290427733	0.00808465426761689	2.01290402304166	2.02951714333543	1.99971687402296	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0079276419695067	1	0	0.0079276419695067	1	0
"TP-144"	"nested"	"nested"	"nested"	23	22	47	0.0928853754940712	"herbiv"	24.4401810310901	7.74170274170274	1.1121045716973	15.015205147392	14.5541406645303	2.29260545600628	4.31214203938139	9.92768595041322	5.88154269972452	18.7011019283746	10.3023415977961	0.561339972838389	9	0.663053741188644	0.0191875102775201	-5.30104046221267	0.701403349932096	0.631507469443187	0.635715363556016	0.0199001975656907	-3.73741971516179	0.670529651425985	0.596650067904029	50.9803921568627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1018772893773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.0928853754940712	1	0	0.0928853754940712	1	0
"TP-145"	"nested"	"nested"	"nested"	25	26	53	0.0815384615384615	"herbiv"	19.376	6.77775238095238	1.00758835907483	12.5033675762346	12.6627718820862	2.45568554790527	2.73374908429962	8.48533333333333	4.86933333333333	17.2213333333333	8.46666666666667	0.589177643289427	10	0.677790774551188	0.0215585054301075	-4.11035595899927	0.728586685653257	0.64001423994304	0.645221990540609	0.0204832403443569	-2.73610748636371	0.681310074759701	0.604841580633678	44.7530864197531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9760653823701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.0815384615384615	1	0	0.0815384615384615	1	0
"TP-146"	"pure modular"	"pure modular"	"pure modular"	110	98	160	0.0148423005565863	"herbiv"	0.801699540999876	0.812325364335041	0.0749581215850905	-0.14175679846916	0.992279109882385	0.112683854843157	-1.69127661764654	0.953355663069098	0.685708969110532	1.22100235702766	0.809452921473763	0.940937500000003	38	0.899740318285868	0.0102175524412834	4.03200100521926	0.920583200517918	0.880023437500002	0.891596736994509	0.0115585895293075	4.26875293740532	0.910767331507268	0.869284703156856	23.5153256704981	23.2285623061485	2.39214325523302	0.11987717028328	27.0162835249042	18.6063218390805	27.7868545885787	2.99542636496848	-1.42601699979548	33.2998084291188	21.3218390804598	0.0416666666666667	0.0223824786324786	0.0114872762647851	1.67874329733888	0.0471153846153846	0	0.0299297924297924	0.0141687130200304	0.828365584106458	0.0573717948717948	0.00769230769230769	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0148626203728245	1.00136904761905	6.55702894487788e-05	0.0151011573460553	1.01744047619048	0.000264167213859576
"TP-147"	"compound"	"compound"	"compound"	301	776	1846	0.00790320923382539	"herbiv"	1.40085637266232	0.799212939880446	0.0156337441750922	38.4836432043203	1.59591173886755	0.0570015710850167	-3.42192965022514	0.828712132164496	0.773554863365475	1.70479625973527	1.49854648868517	0.652264449267475	194	0.436214699089887	0.00280455209976122	77.0353847931661	0.44197304000685	0.431223435286269	0.426101817449684	0.00218043403290113	103.723675380756	0.430459111029201	0.422676068076092	44.1845280244511	29.5767995131518	0.677925949853685	21.547675692975	30.7465549307869	28.2214579931083	37.8904076210029	1.00972757312839	6.23348373457543	39.851590196794	36.033082325566	0.941733803983535	0.855304340252243	0.00409113714180489	21.126024558825	0.863390560437949	0.848002204719078	0.893919740343798	0.0075105443382027	6.36625808818263	0.90910325443316	0.879893929922115	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0.00790320923382539	1	0	0.00790320923382539	1	0
"TP-148"	"compound"	"compound"	"compound"	22	53	184	0.157804459691252	"herbiv"	30.3619886777127	16.4104623397885	0.948995216535341	14.7013663449849	24.7270139194487	1.82349877910411	3.09019935896669	18.186083097208	14.5885414564718	28.038579684282	20.9726574095748	0.414815689981096	4	0.381741999729949	0.0122028644817073	2.71032185112984	0.406710775047259	0.361714319470699	0.35417229273562	0.0106184982788882	5.71110863821943	0.372873345935728	0.334032372400756	53.6699546736043	38.2237638372262	2.4990071656577	6.18093099077326	42.2178266130606	32.820960014176	48.5485941825906	2.64891494813697	1.9333804940078	52.9804643180556	43.4654971279059	22.3656831482374	17.0910826063461	0.655945758175348	8.04121450005818	18.6613717390011	15.9520588852809	20.0296536844162	0.929928774000242	2.51205202928867	21.666853041227	18.5398126729512	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.157804459691252	1	0	0.157804459691252	1	0
"TP-149"	"compound"	"nested"	"pure modular"	21	53	157	0.141060197663971	"herbiv"	32.7634413050771	14.6224370584302	0.976128742611039	18.5846430442379	25.3018274813821	2.10832613711868	3.53911745072435	16.5004766084741	12.9595977769781	29.3513702921763	21.9553001224916	0.411862550204876	6	0.422902889907637	0.012606309123802	-0.875778913109068	0.44882145320297	0.402693821250355	0.384933997129218	0.0111982087655311	2.40471968682584	0.411140411375715	0.363690210556209	60.2851108487472	45.6580057172265	3.64335270212435	4.01473761324069	51.7781412526867	38.3522743922744	55.2742607464685	2.99509235770426	1.67302022903878	60.6538673447764	49.5852963198418	26.9991921622673	18.7660001513291	0.812918398190953	10.1279439969129	20.4879142705181	17.5523480297908	23.0254063441106	1.54640573596547	2.56969159240457	26.3534974376558	20.3808002313334	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.141060197663971	1	0	0.141060197663971	1	0
